engine,fee_mult,slippage_bps,delay_bars,leverage,mmr,funding_per_8h,total_trades,win_rate_pct,total_return_pct,max_drawdown_pct,final_equity,total_fees_paid,total_funding_paid,liquidations,results_path
futures,1.0,1.0,2,5.0,0.005,0.0,166,74.09638554216868,-60.3293446884492,-96.9887667922824,3967.0655311550804,3734.613625395861,0.0,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip1bps_delay2_lev5_mmr0p005_fund0\results.json
futures,1.0,3.0,1,5.0,0.005,0.0,166,77.71084337349397,-61.09929087491094,-98.87549584749571,3890.070912508906,32127.7490966162,0.0,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip3bps_delay1_lev5_mmr0p005_fund0\results.json
futures,1.0,3.0,2,5.0,0.005,0.0,166,73.49397590361446,-75.17666849409392,-97.15548691570166,2482.333150590609,3432.1081258114427,0.0,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip3bps_delay2_lev5_mmr0p005_fund0\results.json
futures,1.0,5.0,1,5.0,0.005,0.0,166,77.10843373493977,-73.00421568727175,-99.01314286301078,2699.5784312728247,25197.193075277708,0.0,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip5bps_delay1_lev5_mmr0p005_fund0\results.json
futures,1.0,5.0,2,5.0,0.005,0.0,166,72.89156626506023,-83.42864265397732,-97.78313301380453,1657.135734602268,3172.129956125114,0.0,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1_slip5bps_delay2_lev5_mmr0p005_fund0\results.json
futures,1.25,0.0,1,5.0,0.005,0.0,166,77.71084337349397,-59.516097452970214,-98.85925281855273,4048.390254702979,41118.54383035511,0.0,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip0bps_delay1_lev5_mmr0p005_fund0\results.json
futures,1.25,0.0,2,5.0,0.005,0.0,166,74.09638554216868,-64.84680049858899,-97.13813579137891,3515.3199501410995,4505.805695464017,0.0,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip0bps_delay2_lev5_mmr0p005_fund0\results.json
futures,1.25,1.0,1,5.0,0.005,0.0,166,77.71084337349397,-63.22908227981723,-98.9312212850243,3677.0917720182765,39532.342956418564,0.0,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip1bps_delay1_lev5_mmr0p005_fund0\results.json
futures,1.25,1.0,2,5.0,0.005,0.0,166,74.09638554216868,-68.35081548376272,-97.2184845130281,3164.9184516237283,4370.410620970146,0.0,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip1bps_delay2_lev5_mmr0p005_fund0\results.json
futures,1.25,3.0,1,5.0,0.005,0.0,166,77.71084337349397,-69.6722178171996,-99.06199756926975,3032.7782182800415,36617.91633077062,0.0,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip3bps_delay1_lev5_mmr0p005_fund0\results.json
futures,1.25,3.0,2,5.0,0.005,0.0,166,73.49397590361446,-80.20926257448741,-97.37273220413381,1979.073742551258,4040.5386354078914,0.0,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip3bps_delay2_lev5_mmr0p005_fund0\results.json
futures,1.25,5.0,1,5.0,0.005,0.0,166,77.10843373493977,-78.96414534900994,-99.17697659537326,2103.5854650990063,28824.677783430026,0.0,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip5bps_delay1_lev5_mmr0p005_fund0\results.json
futures,1.25,5.0,2,5.0,0.005,0.0,166,72.89156626506023,-86.79584368302235,-97.95315934792093,1320.4156316977642,3753.519050144889,0.0,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p25_slip5bps_delay2_lev5_mmr0p005_fund0\results.json
futures,1.5,0.0,1,5.0,0.005,0.0,166,77.71084337349397,-68.48867573373285,-99.05002075376574,3151.1324266267147,44931.593900165746,0.0,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip0bps_delay1_lev5_mmr0p005_fund0\results.json
futures,1.5,0.0,2,5.0,0.005,0.0,166,74.09638554216868,-71.98251531160274,-97.35888342641546,2801.748468839726,5071.178438765055,0.0,1,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip0bps_delay2_lev5_mmr0p005_fund0\results.json
futures,1.5,1.0,1,5.0,0.005,0.0,166,77.71084337349397,-71.38268934760875,-99.1100408015126,2861.7310652391247,43271.84681394095,0.0,2,C:\Users\wrodr\Documents\GitHub\crypto-orb-research\reports\scenarios\futures\fee1p5_slip1bps_delay1_lev5_mmr0p005_fund0\results.json
